Time      Mean      STD       
0.818     8125.197  2864.665  
0.818     8128.627  2860.620  
0.819     8131.894  2856.797  
0.819     8135.011  2853.081  
0.820     8137.812  2850.102  
0.820     8140.448  2847.184  
0.821     8142.729  2845.055  
0.821     8144.888  2843.343  
0.822     8146.811  2842.081  
0.822     8148.362  2841.693  
0.823     8149.674  2841.816  
0.823     8150.873  2842.541  
0.824     8151.658  2844.090  
0.824     8152.334  2846.071  
0.825     8152.766  2848.643  
0.825     8152.934  2851.844  
0.826     8153.087  2855.154  
0.826     8152.881  2859.183  
0.827     8152.679  2863.121  
0.827     8152.326  2867.226  
0.828     8151.806  2871.418  
0.828     8151.396  2875.107  
0.829     8150.866  2878.697  
0.829     8150.320  2881.889  
0.830     8149.836  2884.357  
0.830     8149.281  2886.289  
0.831     8148.845  2887.447  
0.831     8148.389  2887.973  
0.832     8148.022  2887.517  
0.832     8147.661  2886.432  
0.833     8147.364  2884.572  
0.833     8147.024  2882.145  
0.834     8146.721  2878.983  
0.835     8146.397  2875.432  
0.835     8145.974  2871.680  
0.836     8145.564  2867.504  
0.836     8145.004  2863.512  
0.837     8144.359  2859.637  
0.837     8143.468  2855.939  
0.838     8142.463  2852.731  
0.838     8141.371  2850.070  
0.839     8139.959  2847.958  
0.839     8138.209  2846.704  
0.840     8136.372  2846.046  
0.840     8134.275  2846.411  
0.841     8131.776  2847.424  
0.841     8129.051  2849.253  
0.842     8126.090  2851.948  
0.842     8123.010  2854.835  
0.843     8119.457  2858.793  
0.843     8115.783  2862.954  
0.844     8111.925  2867.510  
0.844     8107.764  2872.663  
0.845     8103.626  2877.488  
0.845     8099.069  2882.890  
0.846     8094.602  2888.020  
0.846     8089.935  2893.199  
0.847     8085.165  2898.324  
0.847     8080.369  2903.145  
0.848     8075.476  2907.906  
0.848     8070.542  2912.389  
0.849     8065.695  2916.550  
0.849     8060.683  2920.611  
0.850     8055.712  2924.300  
0.850     8050.775  2927.906  
0.851     8045.953  2930.980  
0.851     8041.056  2934.130  
0.852     8036.205  2936.994  
0.852     8031.445  2939.613  
0.853     8026.679  2942.241  
0.853     8022.060  2944.586  
0.854     8017.425  2946.973  
0.854     8012.880  2949.428  
0.855     8008.382  2951.661  
0.855     8003.901  2954.218  
0.856     7999.652  2956.512  
0.857     7995.346  2959.277  
0.857     7991.223  2961.775  
0.858     7987.047  2964.762  
0.858     7983.103  2967.539  
0.859     7979.169  2970.776  
0.859     7975.470  2973.805  
0.860     7971.783  2977.118  
0.860     7968.354  2980.222  
0.861     7964.933  2983.678  
0.861     7961.816  2986.763  
0.862     7958.847  2989.821  
0.862     7956.011  2992.725  
0.863     7953.449  2995.349  
0.863     7951.102  2997.700  
0.864     7948.952  2999.739  
0.864     7947.032  3001.259  
0.865     7945.378  3002.623  
0.865     7944.060  3003.223  
0.866     7942.781  3003.613  
0.866     7941.896  3003.388  
0.867     7941.260  3002.779  
0.867     7940.837  3001.732  
